assessmentId,scientificName,internalTaxonId,doi
95161651,Phapitreron amethystinus,60543351,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60543351A95161651.en
95162340,Ptilinopus purpuratus,60759996,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60759996A95162340.en
95162714,Aegotheles bennettii,60814475,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60814475A95162714.en
95162873,Aegotheles affinis,60814512,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60814512A95162873.en
95163508,Aerodramus leucophaeus,60838951,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60838951A95163508.en
95163737,Aerodramus fuciphagus,60847684,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60847684A95163737.en
95164006,Heliangelus clarisse,60859989,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60859989A95164006.en
95164192,Heliangelus amethysticollis,60859997,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60859997A95164192.en
95164382,Heliangelus spencei,60860042,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60860042A95164382.en
95164560,Oreotrochilus estella,60946163,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60946163A95164560.en
95164756,Oreotrochilus stolzmanni,60946473,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T60946473A95164756.en
95164946,Eriocnemis luciani,61162182,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61162182A95164946.en
95165142,Eriocnemis sapphiropygia,61162365,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61162365A95165142.en
95165329,Coeligena bonapartei,61172969,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61172969A95165329.en
95165504,Coeligena eos,61173059,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61173059A95165504.en
95166485,Saucerottia viridigaster,61201742,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61201742A95166485.en
95166706,Saucerottia cupreicauda,61201753,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61201753A95166706.en
95166927,Canachites canadensis,61204079,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61204079A95166927.en
95167109,Canachites franklinii,61204155,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61204155A95167109.en
95168223,Eudynamys orientalis,61432919,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61432919A95168223.en
95169030,Psilopogon asiaticus,61469878,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61469878A95169030.en
95169285,Psilopogon chersonesus,61469908,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61469908A95169285.en
95169481,Picumnus exilis,61487852,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61487852A95169481.en
95169706,Picumnus nigropunctatus,61488027,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61488027A95169706.en
95169889,Dinopium benghalense,61517196,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61517196A95169889.en
95170118,Dinopium psarodes,61517218,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61517218A95170118.en
95170597,Colaptes aeruginosus,61534039,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61534039A95170597.en
95170760,Celeus flavescens,61536191,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61536191A95170760.en
95171136,Dryobates cathpharius,61553308,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61553308A95171136.en
95171329,Dryobates pernyii,61553315,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61553315A95171329.en
95171522,Aulacorhynchus sulcatus,61567591,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61567591A95171522.en
95171708,Lophoceros fasciatus,61612961,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61612961A95171708.en
95172403,Merops variegatus,61627052,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61627052A95172403.en
95172692,Merops lafresnayii,61627085,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61627085A95172692.en
95173087,Momotus momota,61634607,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61634607A95173087.en
95173793,Momotus bahamensis,61634940,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61634940A95173793.en
95173998,Corythornis cristatus,61650582,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61650582A95173998.en
95174513,Ceyx melanurus,61655451,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61655451A95174513.en
95174804,Ceyx mindanensis,61655468,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61655468A95174804.en
95175087,Ceyx erithaca,61658565,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61658565A95175087.en
95175649,Trogon violaceus,61686959,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61686959A95175649.en
95175892,Trogon surrucura,61687964,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61687964A95175892.en
95176076,Trogon aurantius,61688072,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61688072A95176076.en
95177943,Circus spilothorax,61709172,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61709172A95177943.en
95178482,Bubo cinerascens,61741660,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61741660A95178482.en
95179224,Bubo magellanicus,61752097,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61752097A95179224.en
95179450,Megascops guatemalae,61767847,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61767847A95179450.en
95179648,Megascops vermiculatus,61769583,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61769583A95179648.en
95179876,Ptilopsis leucotis,61781834,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61781834A95179876.en
95180220,Ptilopsis granti,61781923,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61781923A95180220.en
95180896,Glaucidium gnoma,61791135,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61791135A95180896.en
95181072,Glaucidium californicum,61791401,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61791401A95181072.en
95181252,Glaucidium cobanense,61791597,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61791597A95181252.en
95181434,Glaucidium hoskinsii,61791676,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61791676A95181434.en
95182096,Otus bakkamoena,61855263,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61855263A95182096.en
95182654,Otus lempiji,61859106,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61859106A95182654.en
95183137,Otus senegalensis,61914670,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61914670A95183137.en
95183956,Diopsittaca nobilis,61958763,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61958763A95183956.en
95184154,Diopsittaca cumanensis,61958866,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61958866A95184154.en
95184820,Hypnelus ruficollis,61999582,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61999582A95184820.en
95185016,Hypnelus bicinctus,61999682,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61999682A95185016.en
95185212,Haematopus ater,62015238,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62015238A95185212.en
95185747,Ninox boobook,62023787,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62023787A95185747.en
95185989,Ninox leucopsis,62023823,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62023823A95185989.en
95186187,Ninox novaeseelandiae,62023843,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62023843A95186187.en
95187388,Chrysophlegma humii,62049529,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62049529A95187388.en
95187698,Chrysophlegma mentale,62049548,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62049548A95187698.en
95188711,Podiceps occipitalis,62114375,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62114375A95188711.en
95189182,Gallinula galeata,62120280,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62120280A95189182.en
95190148,Rallus longirostris,62154828,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62154828A95190148.en
95190980,Fulica americana,62169677,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62169677A95190980.en
95191768,Coenocorypha barrierensis,62178398,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62178398A95191768.en
95192110,Pionites xanthomerius,62181349,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62181349A95192110.en
95192753,Ramphastos citreolaemus,62220237,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62220237A95192753.en
95193778,Turnix varius,62288672,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62288672A95193778.en
95194072,Prosobonia parvirostris,62289271,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62289271A95194072.en
95195072,Otus sulaensis,62290539,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62290539A95195072.en
95196246,Coracopsis sibilans,62292583,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T62292583A95196246.en
95209097,Coturnix japonica,22678949,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22678949A95209097.en
95209471,Crossoptilon harmani,22679287,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22679287A95209471.en
95209889,Anas fulvigula,22680178,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22680178A95209889.en
95210405,Meiglyptes tukki,22681562,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22681562A95210405.en
95210724,Cryptolybia olivacea,22681732,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22681732A95210724.en
95210922,Pteroglossus viridis,22681994,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22681994A95210922.en
95211592,Urocolius indicus,22683796,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683796A95211592.en
95211847,Centropus andamanensis,22684232,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684232A95211847.en
95213742,Tauraco leucotis,22688355,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22688355A95213742.en
95214500,Asio stygius,22689504,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22689504A95214500.en
95214771,Batrachostomus moniliger,22689603,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22689603A95214771.en
95215602,Zenaida macroura,22690736,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22690736A95215602.en
95215943,Columbina squammata,22690768,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22690768A95215943.en
95216179,Columbina cruziana,22690799,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22690799A95216179.en
95216813,Psophia leucoptera,22692199,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22692199A95216813.en
95217833,Amaurornis phoenicurus,22692640,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22692640A95217833.en
95219011,Charadrius falklandicus,22693852,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22693852A95219011.en
95221429,Aviceda subcristata,22694961,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22694961A95221429.en
95221642,Spilornis cheela,22695293,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22695293A95221642.en
95221980,Aquila verreauxii,22696067,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22696067A95221980.en
95222998,Ardea sumatrana,22697028,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22697028A95222998.en
95228767,Trichoglossus moluccanus,22725334,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22725334A95228767.en
95229191,Ceyx margarethae,22726601,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22726601A95229191.en
95229375,Galbula albirostris,22727035,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22727035A95229375.en
95230244,Accipiter tachiro,22727697,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22727697A95230244.en
95231636,Crypturellus erythropus,22729569,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22729569A95231636.en
95231875,Zenaida asiatica,22733956,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22733956A95231875.en
95233518,Cacomantis variolosus,61434337,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61434337A95233518.en
95233778,Otus semitorques,61859151,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T61859151A95233778.en
110038609,Tyto nigrobrunnea,22688449,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688449A110038609.en
110041533,Otus mendeni,62290488,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T62290488A110041533.en
110050373,Nisaetus bartelsi,22696165,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22696165A110050373.en
110051404,Ninox reyi,22725499,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22725499A110051404.en
110053354,Mulleripicus fuliginosus,22727234,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22727234A110053354.en
110061123,Eurostopodus diabolicus,22689670,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689670A110061123.en
110066434,Ciconia stormi,22697685,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22697685A110066434.en
110095502,Columba elphinstonii,22690173,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22690173A110095502.en
110102270,Chrysocolaptes xanthocephalus,22726572,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726572A110102270.en
110103017,Caprimulgus concretus,22689993,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689993A110103017.en
110103586,Asarcornis scutulata,22680064,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680064A110103586.en
110106998,Anas albogularis,22727280,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22727280A110106998.en
110138614,Ramphiculus subgularis,22728146,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22728146A110138614.en
110139877,Turnix everetti,22680592,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680592A110139877.en
110147782,Prioniturus luconensis,22684969,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22684969A110147782.en
110159856,Gymnocrex talaudensis,22728616,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22728616A110159856.en
110219632,Otus sagittatus,22688548,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688548A110219632.en
110274000,Ninox mindorensis,22726334,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726334A110274000.en
110295036,Batrachostomus poliolophus,22689610,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689610A110295036.en
110372685,Otus gurneyi,22688911,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688911A110372685.en
110430818,Tanygnathus gramineus,22685016,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22685016A110430818.en
110481172,Gymnocrex rosenbergii,22692604,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22692604A110481172.en
110481858,Leptoptilos javanicus,22697713,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22697713A110481858.en
110591039,Psilopogon javensis,22681622,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22681622A110591039.en
110626699,Ceryle rudis,22683645,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22683645A110626699.en
110631069,Calidris ferruginea,22693431,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693431A110631069.en
110665322,Anhinga rufa,22696705,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22696705A110665322.en
110687109,Batrachostomus mixtus,22689613,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689613A110687109.en
110741857,Mearnsia picina,22686630,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22686630A110741857.en
110770683,Treron oxyurus,22691257,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22691257A110770683.en
110849069,Batrachostomus auritus,22689591,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689591A110849069.en
110850575,Cittura sanghirensis,22726899,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726899A110850575.en
110851902,Psilopogon henricii,22681649,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22681649A110851902.en
110856645,Psilopogon rafflesii,22681616,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22681616A110856645.en
110865806,Phapitreron maculipectus,60543526,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T60543526A110865806.en
110885686,Treron aromaticus,22726297,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726297A110885686.en
110905171,Charadrius peronii,22693836,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693836A110905171.en
110969594,Aerodramus vulcanorum,22686543,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22686543A110969594.en
110985466,Palaeornis eupatria,22685434,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22685434A110985466.en
110994956,Neohierax insignis,22696317,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22696317A110994956.en
111018453,Caprimulgus pulchellus,22689997,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689997A111018453.en
111022249,Ramphiculus jambu,22691341,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22691341A111022249.en
111025271,Columba junoniae,22690122,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22690122A111025271.en
111043242,Otus mantananensis,22688656,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688656A111043242.en
111044786,Vanellus vanellus,22693949,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693949A111044786.en
111146327,Trichoglossus weberi,22726309,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726309A111146327.en
111166273,Turacoena modesta,22690609,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22690609A111166273.en
111221714,Limosa lapponica,22693158,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693158A111221714.en
111289520,Ninox burhani,22732909,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22732909A111289520.en
111308785,Centropus unirufus,22684306,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22684306A111308785.en
111309842,Picus rabieri,22681478,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22681478A111309842.en
111365871,Himalayapsitta roseata,22685486,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22685486A111365871.en
111371703,Psittacula alexandri,22685505,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22685505A111371703.en
111377718,Himalayapsitta finschii,22685473,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22685473A111377718.en
111611637,Limosa limosa,22693150,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693150A111611637.en
111660258,Corythaeola cristata,22688425,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688425A111660258.en
111663262,Campocolinus coqui,22678736,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22678736A111663262.en
111670750,Tachymarptis aequatorialis,22686788,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22686788A111670750.en
111671934,Cuculus clamosus,22683866,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22683866A111671934.en
111714549,Aquila africana,22696138,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22696138A111714549.en
111715676,Pardipicus nivosus,22680937,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680937A111715676.en
111720873,Microparra capensis,22693536,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693536A111720873.en
111721716,Chrysococcyx cupreus,22684021,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22684021A111721716.en
111730411,Centropus leucogaster,22684260,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22684260A111730411.en
111733104,Indicator willcocksi,22680634,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680634A111733104.en
111734733,Campethera cailliautii,22680919,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680919A111734733.en
111736218,Campethera maculosa,22680914,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680914A111736218.en
111744550,Sarothrura boehmi,22692232,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22692232A111744550.en
111747857,Ciconia nigra,22697669,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22697669A111747857.en
111750380,Chlidonias hybrida,22694764,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22694764A111750380.en
111767442,Tetraogallus caucasicus,22678661,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22678661A111767442.en
111781121,Circus approximans,22695363,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22695363A111781121.en
111804064,Calidris subruficollis,22693447,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22693447A111804064.en
111818431,Urotriorchis macrourus,22695710,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22695710A111818431.en
111819000,Jynx torquilla,22680683,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680683A111819000.en
111821536,Amaurornis marginalis,22692729,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22692729A111821536.en
111822418,Pelecanus rufescens,22697595,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22697595A111822418.en
111832126,Neafrapus cassini,22686668,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22686668A111832126.en
111834797,Caprimulgus vexillarius,22690025,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22690025A111834797.en
111868830,Ardea brachyrhyncha,22727677,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22727677A111868830.en
111870445,Glaucidium capense,22689290,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689290A111870445.en
111892532,Mareca penelope,22680157,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680157A111892532.en
111897019,Bycanistes subcylindricus,22682577,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22682577A111897019.en
111987279,Syrrhaptes paradoxus,22692980,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22692980A111987279.en
112104677,Accipiter gundlachi,22695659,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22695659A112104677.en
112111487,Colaptes rupicola,22726426,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22726426A112111487.en
112117355,Falcipennis falcipennis,22679446,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22679446A112117355.en
112128085,Piculus aurulentus,22681246,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22681246A112128085.en
112134563,Vanellus albiceps,22694021,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22694021A112134563.en
112226939,Charadrius semipalmatus,22693764,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22693764A93421037.en
112239096,Riccordia bicolor,22687380,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22687380A112239096.en
112384502,Arborophila orientalis,22679038,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22679038A112384502.en
112384972,Perdicula manipurensis,22679012,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22679012A112384972.en
112385401,Dendrocygna eytoni,22679740,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22679740A112385401.en
112385790,Aythya australis,22680387,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680387A112385790.en
112386802,Anas wyvilliana,22680199,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22680199A112386802.en
112389970,Ducula obiensis,22725304,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22725304A112389970.en
112390311,Eurostopodus mystacalis,22725660,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22725660A112390311.en
112391164,Heliangelus exortis,22687893,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22687893A112391164.en
112391938,Metallura williami,22687990,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22687990A112391938.en
112392274,Eriocnemis mosquera,22687933,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22687933A112392274.en
112393882,Carpococcyx viridis,22724459,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22724459A112393882.en
112398411,Ortalis araucuan,22731569,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22731569A112398411.en
112399190,Chlorostilbon mellisugus,22687313,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22687313A112399190.en
112401898,Theristicus branickii,22697444,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22697444A112401898.en
112402190,Theristicus melanopis,22734000,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22734000A112402190.en
112410695,Ducula cineracea,22691794,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22691794A112410695.en
112418158,Strix hadorami,22689083,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22689083A112418158.en
112467383,Tragopan melanocephalus,22679147,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22679147A112467383.en
113016091,Tyto almae,62172832,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T62172832A113016091.en
113016319,Otus pamelae,61915442,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T61915442A113016319.en
113016831,Otus socotranus,61915715,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T61915715A113016831.en
113557535,Ramphastos toco,22682164,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22682164A113557535.en
113569670,Bubo bubo,22688927,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T22688927A113569670.en
113623562,Lagopus muta,22679464,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22679464A89358137.en
116889286,Tanysiptera hydrocharis,22683572,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T22683572A116889286.en
