assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
130076817,22682170,Galbalcyrhynchus purusianus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130078423,22682183,Brachygalba albogularis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130078423,22682183,Brachygalba albogularis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
130078659,22682286,Malacoptila fulvogularis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130078659,22682286,Malacoptila fulvogularis,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130078659,22682286,Malacoptila fulvogularis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130078926,22682289,Malacoptila rufa,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130078926,22682289,Malacoptila rufa,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130078926,22682289,Malacoptila rufa,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
130078926,22682289,Malacoptila rufa,2.1,Savanna - Dry,No,resident,Suitable
130079195,22682304,Nonnula sclateri,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
130079195,22682304,Nonnula sclateri,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130079195,22682304,Nonnula sclateri,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130079761,22682315,Nonnula ruficapilla,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130079761,22682315,Nonnula ruficapilla,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130079761,22682315,Nonnula ruficapilla,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
130079761,22682315,Nonnula ruficapilla,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130080015,22682325,Monasa atra,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
130080015,22682325,Monasa atra,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130080015,22682325,Monasa atra,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130080015,22682325,Monasa atra,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130080015,22682325,Monasa atra,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130080398,22682363,Lophoceros camurus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130080398,22682363,Lophoceros camurus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
130080934,22682409,Lophoceros hemprichii,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130080934,22682409,Lophoceros hemprichii,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
130080934,22682409,Lophoceros hemprichii,2.1,Savanna - Dry,No,resident,Suitable
130081383,22682548,Bycanistes bucinator,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130081383,22682548,Bycanistes bucinator,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130081383,22682548,Bycanistes bucinator,2.1,Savanna - Dry,No,resident,Suitable
130081383,22682548,Bycanistes bucinator,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130081772,22682570,Bycanistes brevis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130081772,22682570,Bycanistes brevis,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130081772,22682570,Bycanistes brevis,2.1,Savanna - Dry,No,resident,Suitable
130081772,22682570,Bycanistes brevis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130082349,22682748,Priotelus temnurus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130082349,22682748,Priotelus temnurus,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130082349,22682748,Priotelus temnurus,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130082349,22682748,Priotelus temnurus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130082680,22682771,Trogon comptus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130082680,22682771,Trogon comptus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130083006,22682788,Trogon melanocephalus,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130083006,22682788,Trogon melanocephalus,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
130083006,22682788,Trogon melanocephalus,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
130083356,22682791,Trogon mexicanus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130083356,22682791,Trogon mexicanus,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130083356,22682791,Trogon mexicanus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130083709,22682816,Trogon curucui,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
130083709,22682816,Trogon curucui,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130083709,22682816,Trogon curucui,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130083709,22682816,Trogon curucui,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130083709,22682816,Trogon curucui,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130083709,22682816,Trogon curucui,2.1,Savanna - Dry,No,resident,Suitable
130083709,22682816,Trogon curucui,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130084088,22682851,Harpactes oreskios,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
130084088,22682851,Harpactes oreskios,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130084088,22682851,Harpactes oreskios,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130084088,22682851,Harpactes oreskios,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130084088,22682851,Harpactes oreskios,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130084513,22682905,Coracias temminckii,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130084513,22682905,Coracias temminckii,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130084513,22682905,Coracias temminckii,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130084513,22682905,Coracias temminckii,2.1,Savanna - Dry,No,resident,Suitable
130084513,22682905,Coracias temminckii,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
130084513,22682905,Coracias temminckii,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
130085350,22683667,Meropogon forsteni,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130085350,22683667,Meropogon forsteni,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
130085350,22683667,Meropogon forsteni,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
130085350,22683667,Meropogon forsteni,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130085733,22683827,Cuculus crassirostris,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130085980,22683870,Cuculus micropterus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
130085980,22683870,Cuculus micropterus,1.4,Forest - Temperate,No,non-breeding,Suitable
130085980,22683870,Cuculus micropterus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable
130086915,22683913,Cercococcyx montanus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130086915,22683913,Cercococcyx montanus,2.1,Savanna - Dry,No,resident,Suitable
130086915,22683913,Cercococcyx montanus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130087242,22684000,Chrysococcyx maculatus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
130087242,22684000,Chrysococcyx maculatus,1.9,Forest - Subtropical/Tropical Moist Montane,No,non-breeding,Suitable
130087242,22684000,Chrysococcyx maculatus,14.4,Artificial/Terrestrial - Rural Gardens,,resident,Marginal
130087571,22684003,Chrysococcyx xanthorhynchus,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable
130087571,22684003,Chrysococcyx xanthorhynchus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
130087571,22684003,Chrysococcyx xanthorhynchus,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
130087571,22684003,Chrysococcyx xanthorhynchus,14.3,Artificial/Terrestrial - Plantations,No,non-breeding,Suitable
130088089,22684012,Chrysococcyx flavigularis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130088567,22684110,Zanclostomus javanicus,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130088567,22684110,Zanclostomus javanicus,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130088909,22684113,Rhamphococcyx calyorhynchus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130088909,22684113,Rhamphococcyx calyorhynchus,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130088909,22684113,Rhamphococcyx calyorhynchus,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130089475,22684152,Coua coquereli,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130089475,22684152,Coua coquereli,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130089830,22684156,Coua serriana,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130093879,22684160,Coua reynaudii,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130093879,22684160,Coua reynaudii,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130094351,22684164,Coua cursor,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130094351,22684164,Coua cursor,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130094351,22684164,Coua cursor,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130094715,22684188,Coua caerulea,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
130094715,22684188,Coua caerulea,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130094715,22684188,Coua caerulea,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130094715,22684188,Coua caerulea,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130094715,22684188,Coua caerulea,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130095083,22684243,Centropus toulou,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
130095083,22684243,Centropus toulou,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130095083,22684243,Centropus toulou,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
130095083,22684243,Centropus toulou,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
130095337,22684318,Coccycua cinerea,1.6,Forest - Subtropical/Tropical Moist Lowland,No,breeding,Suitable
130095337,22684318,Coccycua cinerea,1.5,Forest - Subtropical/Tropical Dry,Yes,breeding,Suitable
130095337,22684318,Coccycua cinerea,2.2,Savanna - Moist,No,non-breeding,Suitable
130095627,22684346,Coccyzus lansbergi,1.6,Forest - Subtropical/Tropical Moist Lowland,No,breeding,Suitable
130095627,22684346,Coccyzus lansbergi,1.5,Forest - Subtropical/Tropical Dry,Yes,breeding,Suitable
130095627,22684346,Coccyzus lansbergi,3.5,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable
130095914,22684376,Piaya melanogaster,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130095914,22684376,Piaya melanogaster,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130095914,22684376,Piaya melanogaster,2.1,Savanna - Dry,No,resident,Suitable
130096625,22684399,Coccyzus vetula,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130096625,22684399,Coccyzus vetula,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130096625,22684399,Coccyzus vetula,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130096860,22684408,Coccyzus longirostris,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130096860,22684408,Coccyzus longirostris,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130096860,22684408,Coccyzus longirostris,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130096860,22684408,Coccyzus longirostris,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130098249,22684455,Dromococcyx pavoninus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130098249,22684455,Dromococcyx pavoninus,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130098249,22684455,Dromococcyx pavoninus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130098893,22684491,Chalcopsitta duivenbodei,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130099733,22684578,Psitteuteles goldiei,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130099733,22684578,Psitteuteles goldiei,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130100210,22684594,Lorius lory,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130100210,22684594,Lorius lory,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130100210,22684594,Lorius lory,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
130100210,22684594,Lorius lory,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130100557,22684823,Cacatua ducorpsii,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130100557,22684823,Cacatua ducorpsii,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130100864,22684945,Geoffroyus geoffroyi,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
130101564,22684997,Prioniturus platurus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130101564,22684997,Prioniturus platurus,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
130101564,22684997,Prioniturus platurus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130102440,22685338,Agapornis swindernianus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130102440,22685338,Agapornis swindernianus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130103061,22685577,Ara severus,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130103061,22685577,Ara severus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130103512,22685820,Pyrrhura molinae,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130103512,22685820,Pyrrhura molinae,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130103512,22685820,Pyrrhura molinae,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130103839,22685963,Brotogeris chiriri,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130103839,22685963,Brotogeris chiriri,2.1,Savanna - Dry,No,resident,Suitable
130103839,22685963,Brotogeris chiriri,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130104180,22686021,Touit dilectissimus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130104180,22686021,Touit dilectissimus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130104593,22686090,Pionopsitta pileata,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130104593,22686090,Pionopsitta pileata,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130104593,22686090,Pionopsitta pileata,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130105673,22686453,Cypseloides fumigatus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
130105673,22686453,Cypseloides fumigatus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,breeding,Suitable
130105673,22686453,Cypseloides fumigatus,1.4,Forest - Temperate,No,non-breeding,Suitable
130105673,22686453,Cypseloides fumigatus,3.5,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable
130105673,22686453,Cypseloides fumigatus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable
130105673,22686453,Cypseloides fumigatus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,non-breeding,Suitable
130107375,22686479,Streptoprocne biscutata,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable
130107375,22686479,Streptoprocne biscutata,1.5,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable
130107375,22686479,Streptoprocne biscutata,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,breeding,Suitable
130107375,22686479,Streptoprocne biscutata,1.4,Forest - Temperate,No,non-breeding,Suitable
130107375,22686479,Streptoprocne biscutata,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable
130107375,22686479,Streptoprocne biscutata,1.9,Forest - Subtropical/Tropical Moist Montane,No,non-breeding,Suitable
130107820,22686504,Collocalia troglodytes,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130107820,22686504,Collocalia troglodytes,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable
130108054,22686522,Aerodramus infuscatus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130108054,22686522,Aerodramus infuscatus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,breeding,Suitable
130108054,22686522,Aerodramus infuscatus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130108430,22686558,Aerodramus salangana,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130108430,22686558,Aerodramus salangana,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,breeding,Suitable
130108430,22686558,Aerodramus salangana,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130108718,22686638,Zoonavena grandidieri,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130108718,22686638,Zoonavena grandidieri,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130108718,22686638,Zoonavena grandidieri,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
130108988,22686652,Telacanthura ussheri,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130108988,22686652,Telacanthura ussheri,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130108988,22686652,Telacanthura ussheri,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
130108988,22686652,Telacanthura ussheri,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
130108988,22686652,Telacanthura ussheri,2.1,Savanna - Dry,No,resident,Suitable
130108988,22686652,Telacanthura ussheri,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
130109598,22686672,Neafrapus boehmi,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130109598,22686672,Neafrapus boehmi,2.1,Savanna - Dry,Yes,resident,Suitable
130110003,22686747,Tachornis furcata,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130110003,22686747,Tachornis furcata,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130110767,22686819,Apus barbatus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,non-breeding,Suitable
130110767,22686819,Apus barbatus,4.7,Grassland - Subtropical/Tropical High Altitude,No,non-breeding,Suitable
130110767,22686819,Apus barbatus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,non-breeding,Suitable
130111276,22686839,Apus balstoni,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,No,breeding,Suitable
130111276,22686839,Apus balstoni,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130111276,22686839,Apus balstoni,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130111635,22686887,Apus batesi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130111635,22686887,Apus batesi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
130111635,22686887,Apus batesi,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,resident,Suitable
130111635,22686887,Apus batesi,4.5,Grassland - Subtropical/Tropical Dry,No,resident,Suitable
130112154,22686891,Hemiprocne coronata,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
130112154,22686891,Hemiprocne coronata,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130112154,22686891,Hemiprocne coronata,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130113277,22686940,Phaethornis superciliosus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130113277,22686940,Phaethornis superciliosus,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130113277,22686940,Phaethornis superciliosus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130113729,22686946,Phaethornis malaris,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
130113729,22686946,Phaethornis malaris,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130113729,22686946,Phaethornis malaris,3.7,Shrubland - Subtropical/Tropical High Altitude,No,resident,Suitable
130113729,22686946,Phaethornis malaris,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130113729,22686946,Phaethornis malaris,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130114182,22686949,Phaethornis eurynome,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130114182,22686949,Phaethornis eurynome,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130114646,22686952,Phaethornis hispidus,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
130114646,22686952,Phaethornis hispidus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130114646,22686952,Phaethornis hispidus,2.2,Savanna - Moist,No,resident,Suitable
130114646,22686952,Phaethornis hispidus,2.1,Savanna - Dry,No,resident,Suitable
130114646,22686952,Phaethornis hispidus,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130114646,22686952,Phaethornis hispidus,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
130116071,22686973,Phaethornis augusti,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
130116071,22686973,Phaethornis augusti,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130116071,22686973,Phaethornis augusti,3.7,Shrubland - Subtropical/Tropical High Altitude,No,resident,Suitable
130116071,22686973,Phaethornis augusti,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130116071,22686973,Phaethornis augusti,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
130116071,22686973,Phaethornis augusti,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130116071,22686973,Phaethornis augusti,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
130116474,22686979,Phaethornis subochraceus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130116474,22686979,Phaethornis subochraceus,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130116474,22686979,Phaethornis subochraceus,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130116856,22686982,Phaethornis nattereri,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130116856,22686982,Phaethornis nattereri,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
130116856,22686982,Phaethornis nattereri,2.1,Savanna - Dry,Yes,resident,Suitable
130117234,22687010,Phaethornis idaliae,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130117234,22687010,Phaethornis idaliae,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
130118659,22687146,Avocettula recurvirostris,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130118659,22687146,Avocettula recurvirostris,2.2,Savanna - Moist,Yes,resident,Suitable
130119414,22687181,Lophornis ornatus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
130119414,22687181,Lophornis ornatus,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
130119414,22687181,Lophornis ornatus,2.2,Savanna - Moist,No,resident,Suitable
130119414,22687181,Lophornis ornatus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Yes,resident,Suitable
130119414,22687181,Lophornis ornatus,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
130119414,22687181,Lophornis ornatus,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
