assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
180519561,Nannopsittaca dachilleae,22686000,,474000,,,,,,300,2500-9999,,,3.0,Nomadic,,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
180748265,Amazona agilis,22686231,3156,5100,,,,,100,1400,6000-15000,,6-10,10.6,Not a Migrant,1,No,,2000,Yes,No,No,Yes,Yes,Yes,Yes,,,No,No,"Yes, over entire range",
180768478,Xenoglaux loweryi,22689320,,2200,,,,,1900,2600,250-999,,11-100,2.8,Not a Migrant,,No,,2000,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
180785009,Selasphorus ardens,22688308,,3000,,,,,1000,2520,2000-12000,,,2.0,Not a Migrant,1,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
180805624,Eubucco steerii,22727074,,96200,,,,,1000,2000,20000-49999,,,3.1,Not a Migrant,,No,,2020,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
180868221,Cryptoleucopteryx plumbea,22695732,,517000,,,,,,800,10000-19999,,,5.8,Not a Migrant,1,No,,2014,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
180893939,Ptychoramphus aleuticus,22694903,,8620000,,,Congregatory (and dispersive),,,100,3600000,,,6.94,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,Yes,"Yes, over entire range",
180897346,Aerodramus sawtelli,22686581,8,31,,,Congregatory (year-round),,,,340-400,,2,2.58,Not a Migrant,1,Yes,,1995,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
180937862,Strix occidentalis,22689089,,3920000,,,,,0,2700,15000,,,7.09,Altitudinal Migrant,,No,,2003,Yes,No,Yes,Yes,Yes,Yes,No,,,No,Yes,"Yes, over entire range",
180939007,Columba punicea,22690191,,1530000,,,,,,1600,2500-9999,,11-100,4.6,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
181107620,Campylopterus phainopeplus,22687086,,2900,,,,,1200,4800,1-49,,1-5,2.4,Altitudinal Migrant,1,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
181151405,Gymnogyps californianus,22697636,,405000,,,,,450,2000,93,,2-5,18.57,Not a Migrant,3,No,,2020,Yes,No,Yes,No,Yes,No,Yes,,,Yes,No,"Yes, over part of range",
181190084,Ognorhynchus icterotis,22685760,,44300,,,,,1200,3400,1000,,,4.9,Nomadic,3,No,,2019,Yes,No,Yes,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
181241481,Chondrohierax wilsonii,22728485,,4100,,,,,0,500,50-249,,1,6.05,Not a Migrant,1,No,,2000,Yes,No,No,Yes,No,No,Yes,,,No,Yes,"Yes, over entire range",
181242855,Grus americana,22692156,,139000,,,Congregatory (and dispersive),,,,50-249,,2,15.66,Full Migrant,,No,,2007,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,"Yes, over entire range",
181325230,Vultur gryphus,22697641,,8520000,,,Congregatory (and dispersive),,,5000,6700,,,28.9,Altitudinal Migrant,,No,,2001,Yes,No,No,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
181357867,Numenius tahitiensis,22693182,,95900,,,Congregatory (and dispersive),,,350,10000,,,7.7,Full Migrant,1,No,,2019,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
181360276,Charadrius nivosus,22725033,,39300000,,,Congregatory (and dispersive),,,3000,24000-31000,,,3.51,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
181432007,Cercococcyx mechowi,181371184,,3280000,,,,,,,,,,4.7,Not a Migrant,,No,,,,No,,,,,,,,,,,
181432250,Amazona lilacina,22728296,,28200,,,,,0,,1000-2499,,,15.4,Not a Migrant,3,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
181436049,Buccanodon duchaillui,181379225,,4110000,,,,,,2250,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
181440243,Buccanodon dowsetti,181378951,,525000,,,,,,,U,,,3,Not a Migrant,,No,,,,No,,,,,,,,,,,
181444660,Cercococcyx lemaireae,181366408,,1450000,,,,,,,,,,4.3,Not a Migrant,,No,,,,No,No,Yes,,No,,,,,,"Yes, over part of range",
181449214,Podiceps juninensis,62114603,,2960000,,,Congregatory (and dispersive),,3000,5000,U,,,4.9,Not a Migrant,,No,,,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
181452933,Falco jugger,22696492,,5880000,,,,,,1000,10000-19999,,,4.7,Not a Migrant,,No,,2001,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",1-10
181468935,Eulidia yarrellii,22688244,6220,8500,,,,,200,700,210,,,2.1,Not a Migrant,1,Unknown,,2017,Yes,No,Yes,Yes,No,Yes,Yes,No,,Yes,No,"Yes, over part of range",
181476400,Laterallus spilonota,22692366,,15100,,,,,0,1700,3300-6700,,,2.5,Not a Migrant,6,No,,2000,No,No,No,Yes,No,No,No,,,No,Yes,"Yes, over entire range",
181549899,Pyrrhura orcesi,22685851,,3800,,,,,800,1300,250-999,,,3.5,Not a Migrant,2-100,No,,2020,Yes,No,Yes,Yes,No,Yes,Yes,,,Yes,No,"Yes, over entire range",
181562690,Anas carolinensis,22729498,,18800000,,,,true,,,3900000,,,3.7,Full Migrant,,No,,2019,No,No,,,,,,,,No,,,
181565357,Ardea herodias,181500967,,14500000,,,Congregatory (and dispersive),,,2600,500000-4999999,,,8.0,Full Migrant,,No,,2019,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
181566064,Ardea occidentalis,181501221,,264000,,,Congregatory (and dispersive),,,2600,1000-2499,,,8.0,Full Migrant,2-5,No,,2020,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
181590271,Chaetura vauxi,154632189,,2530000,,,,,,1800,860000,,,2.4,Full Migrant,,No,,2020,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
181593260,Chaetura andrei,154632117,,406000,,,,,,1800,2500-9999,,,2.4,Not a Migrant,,No,,2020,No,No,No,Yes,No,No,No,No,,No,No,"Yes, over entire range",
181597957,Himantornis haematopus,22692256,,5380000,,,Congregatory (and dispersive),,,,U,,,6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
181599271,Halobaena caerulea,22698102,,96500000,,,Congregatory (and dispersive),,0,200,,,,8.4,Full Migrant,,No,,2004,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
181620220,Collocalia esculenta,22686495,,21100000,,,Congregatory (and dispersive),,,4500,U,,,4.05,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
181643543,Chalcites minutillus,61433519,,15700000,,,,,,1400,U,,,2.87,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
181651010,Milvus milvus,22695072,,6250000,,,,,0,1600,60000-70000,,,10.7,Full Migrant,2-100,No,,2012,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
181692388,Anas crecca,22680321,,60200000,,,Congregatory (and dispersive),,,,2800000,,,3.7,Full Migrant,,No,,2020,No,No,,,,,,,,No,,,
181707428,Buteo ridgwayi,22695886,,26700,,,,,0,2000,322,,2-5,8.17,Not a Migrant,2-100,No,,2019,Yes,No,No,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
181747240,Tanygnathus sumatranus,181747196,,657000,,,,,,500,U,,,4.8,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
181753150,Dendrocygna guttata,22679735,,5630000,,,Congregatory (and dispersive),,,,6700-17000,,,4.8,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
181755129,Lyncornis macrotis,22689690,,13400000,,,,,,1000,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
181756316,Tanygnathus everetti,181753148,3984,220000,,,,,,500,250-999,,,4.8,Not a Migrant,2-50,No,,2020,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
181757127,Rallina eurizonoides,22692317,,19200000,,,,,,1600,U,,,2.4,Full Migrant,,No,,,No,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
181757896,Ardea intermedia,22727668,,30300000,,,Congregatory (and dispersive),,,1450,U,,,5.4,Full Migrant,,No,,,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
181759887,Aviceda jerdoni,22694956,,14600000,,,,,200,1100,6700,,,5.8,Not a Migrant,,No,,2011,Yes,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
181767197,Nisaetus cirrhatus,22732090,,15400000,,,,,,1500,U,,,8.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
181836360,Upupa epops,22682655,,78300000,,,,,,3650,,,,2.8,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
181844246,Dendrocopos leucotos,22727124,,40400000,,,,,,1850,1320000-3350000,,,3.7,Not a Migrant,,No,,2012,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
181896323,Phoebastria nigripes,22698350,29,94100000,,,Congregatory (and dispersive),,0,50,139800,,12,22.0,Full Migrant,4,No,,2017,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
182075618,Eupsittula canicularis,22685739,,1620000,,,,,,1500,500000-4999999,,,3.7,Nomadic,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
182083944,Charadrius melodus,22693811,,4370000,,,Congregatory (and dispersive),,,,7600-8400,,11-100,3.87,Full Migrant,3,No,,2020,No,No,No,Yes,No,Yes,No,,,Yes,Yes,"Yes, over entire range",
182244989,Eriocnemis godini,22687922,,100,,,,,2100,2300,1-49,,1,2.3,Not a Migrant,1,Yes,,2000,Yes,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
182279725,Eudyptes pachyrhynchus,22697776,608,85500,85,0,Congregatory (and dispersive),,0,30,12500-50000,,,11.6,Full Migrant,,No,,2019,No,No,Yes,No,No,No,Yes,,,No,No,"Yes, over part of range",
182350241,Turacoena sulaensis,154619350,,25900,,,,,0,900,U,,,5.6,Not a Migrant,,No,,,,,No,Unknown,,No,,,,,,"Yes, over part of range",
182384253,Ocyceros griseus,22682421,,271000,,,,,50,1500,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
182422217,Phoenicoparrus andinus,22697387,,743000,,,Congregatory (and dispersive),,2300,4500,,,10,10.1,Full Migrant,,No,,,Yes,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
182554475,Rhyticeros narcondami,22682531,6.82,7,,,,,0,700,300-650,,1,7.2,Not a Migrant,1,Yes,,2020,Yes,No,No,Yes,No,No,No,,,Yes,Yes,"Yes, over entire range",91-100
182588014,Campephilus principalis,22681425,,,,,,,0,900,1-49,,,6.35,Not a Migrant,2,No,,2005,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
182637179,Gallinago delicata,22729867,,21000000,,,,,,,2000000,,,2.8,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,,Yes,,No,No,"Yes, over entire range",
182648054,Scolopax minor,22693072,,3190000,,,Congregatory (and dispersive),,,,3500000,,,4.6,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
182703046,Megadyptes antipodes,22697800,,395000,120,0,,,0,75,2600-3000,,8-9,9.9,Not a Migrant,2,No,,2020,No,No,Yes,No,Yes,Yes,Yes,,,Yes,Yes,"Yes, over entire range",
182714418,Spheniscus humboldti,22697817,,2230000,,,Congregatory (and dispersive),,,80,23800,,20,12.5,Full Migrant,2-100,No,,2020,Yes,No,No,Yes,Yes,Yes,No,,,Yes,Yes,"Yes, over part of range",
182729677,Spheniscus mendiculus,22697825,90,15500,,,Congregatory (and dispersive),,,40,1200,,4,10.4,Not a Migrant,1,Yes,,2007,No,No,No,Yes,No,No,Yes,,,Yes,Yes,"Yes, over part of range",
182762377,Eudyptes chrysocome,22735250,3640,13100000,113,0,Congregatory (and dispersive),,0,60,2500000,,,11.9,Full Migrant,2-100,No,,2020,No,No,Yes,No,No,Yes,Yes,,,No,No,"Yes, over part of range",
182891668,Nisaetus nanus,22696186,,3580000,,,,,,500,2500-9999,,11-100,7.6,Not a Migrant,2-100,No,,2000,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
182985187,Anas chlorotis,22728303,,301000,,,,,,,1600-2200,,7,5.5,Not a Migrant,7,No,,2019,Yes,No,Yes,No,Yes,No,No,,,Yes,Yes,"Yes, over part of range",
183062253,Alectoris graeca,22678684,,1410000,,,,,,2400,79600-154200,,,2.8,Altitudinal Migrant,,No,,2020,No,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
183158357,Anorrhinus tickelli,22731946,,212000,,,,,,1500,2500-9999,,11-100,5.8,Not a Migrant,2-5,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
183255774,Argusianus argus,22725006,,3430000,,,,,,1500,,,,7.9,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
183481909,Alectoris rufa,22678711,,1710000,,,,,,2000,9950000-13700000,,,2.1,Not a Migrant,,No,,2020,No,No,No,Yes,No,Yes,No,No,,Yes,No,"Yes, over entire range",
183577281,Picus sharpei,22725015,,729000,,,,,0,3000,488000-938000,,,2.7,Not a Migrant,,No,,2020,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
183584708,Larus audouinii,22694313,,2200000,,,Congregatory (and dispersive),,0,100,,,11-100,8.1,Full Migrant,,No,,2010,No,No,Yes,Yes,No,Yes,No,,,Yes,Yes,"Yes, over entire range",
183801134,Melanitta fusca,22724836,,9340000,,,Congregatory (and dispersive),,,,141000-268000,,,6.2,Full Migrant,,No,,2020,No,No,Yes,Yes,No,Yes,No,Yes,,Yes,No,"Yes, over entire range",
184201170,Rhyticeros everetti,22682535,,13100,,,,,0,950,1000-2000,,,8.4,Not a Migrant,1,No,,2020,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
184560985,Lophura ignita,22727431,,1000000,,,,,10,1000,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
184587039,Rhinoplax vigil,22682464,,3570000,,,,,,1500,,,,10.4,Not a Migrant,,No,,,Yes,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
184588512,Lophura rufa,22727445,,1320000,,,,,20,1200,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
184595905,Buceros hydrocorax,22727019,,197000,,,,,,760,U,,,16.2,Not a Migrant,,No,,,Yes,No,No,Yes,Yes,No,No,,,No,No,"Yes, over part of range",
184597693,Buceros mindanensis,22727029,,248000,,,,,20,2100,U,,,16.2,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
184603863,Buceros bicornis,22682453,,10300000,,,,,0,2000,13000-27000,,,18.3,Not a Migrant,,No,,,Yes,No,No,Yes,Yes,No,Yes,,,Yes,No,"Yes, over entire range",
184637776,Aptenodytes patagonicus,22697748,,9220000,360,0,Congregatory (and dispersive),,0,100,,,,17.8,Full Migrant,,No,,2009,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
184674368,Rhyticeros plicatus,22682544,,3000000,,,,,0,1500,U,,,8.68,Not a Migrant,,No,,,Yes,No,No,No,Yes,No,No,,,No,No,"Yes, over part of range",
184676809,Penelopides manillae,22682488,,214000,,,,,0,900,U,,,6.49,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
184679044,Penelopides affinis,61623294,,265000,,,,,,900,U,,,7.75,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
184680868,Penelopides mindorensis,22682491,,11700,,,,,0,1000,250-999,,,7.75,Not a Migrant,2-100,No,,1999,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
184683355,Penelopides panini,22682494,,64500,,,,,500,1500,1200,,,10.4,Not a Migrant,2-100,Unknown,,1999,Yes,Unknown,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
184689600,Rhabdotorrhinus leucocephalus,22682522,,168000,,,,,300,1000,U,,,7.76,Not a Migrant,,No,,,Yes,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
184698049,Eudyptes moseleyi,22734408,250,1840000,,,Congregatory (and dispersive),,0,170,413700,,7,10,Full Migrant,2,No,,2020,No,No,Yes,Yes,No,Yes,No,,,No,Yes,No,
184720991,Eudyptes chrysolophus,22697793,7400,18700000,,,Congregatory (and dispersive),,0,200,,,,12.3,Full Migrant,2-100,No,,1998,No,No,Yes,Yes,No,Yes,No,,,No,Yes,"Yes, over part of range",
184807209,Pygoscelis antarcticus,22697761,,13000000,,,Congregatory (and dispersive),,,,8000000,,,9.4,Full Migrant,,No,,1999,No,No,No,No,No,Yes,No,,,No,No,"Yes, over part of range",
184925767,Anthracoceros albirostris,22682437,,10700000,,,,,,700,U,,,6.1,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
184951065,Ocyceros birostris,22682429,,3020000,,,,,0,1500,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
184955003,Ocyceros gingalensis,22682425,,71900,,,,,,1200,U,,,5.54,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
184960407,Buceros rhinoceros,22682450,,3370000,,,,,,1750,U,,,14,Not a Migrant,,No,,,Yes,No,No,Yes,Yes,No,No,,,Yes,No,"Yes, over entire range",
202126091,Eudyptula minor,22697805,,6870000,72,0,,,0,50,469760,,,8.4,Not a Migrant,,No,,2016,No,No,Yes,Yes,No,Yes,Yes,,,No,Yes,"Yes, over part of range",
200493274,Campylopterus largipennis,200273649,,7860000,,,,,100,400,3000000-13000000,,,2.64,Not a Migrant,,No,,2021,Yes,No,No,Yes,No,No,No,No,,No,No,"Yes, over entire range",
200555700,Campylopterus calcirupicola,200277707,,126000-207000,,,,,460,880,2400-15000,,,2.64,Not a Migrant,,No,,2021,Yes,Unknown,No,Yes,No,No,No,No,,No,No,"Yes, over entire range",
200746437,Campylopterus diamantinensis,200278757,,42600,,,,,1000,2000,U,,11-50,2.64,Not a Migrant,4-15,No,,,Yes,Unknown,No,Yes,No,No,No,No,,No,No,"Yes, over entire range",
136873223,Crypturellus soui,22678169,,15200000,,,,,,2000,500000-5000000,,,5.1,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
136898830,Anser rossii,22679909,,2850000,,,Congregatory (and dispersive),,0,2500,2100000,,,6.9,Full Migrant,,No,,2020,No,No,No,No,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
136992006,Cygnus buccinator,22679859,,4870000,,,Congregatory (and dispersive),,,,50000,,,11.7,Full Migrant,3,No,,2015,No,No,No,Yes,Yes,Yes,No,,Yes,Yes,No,"Yes, over entire range",
136999461,Aix sponsa,22680104,,11200000,,,Congregatory (and dispersive),,0,900,4600000,,,5.5,Full Migrant,,No,,2019,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137010293,Mareca americana,22680163,,17400000,,,Congregatory (and dispersive),,,,2700000,,,3.99,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137023072,Anas rubripes,22680174,,5480000,,,Congregatory (and dispersive),,,,700000,,,6.01,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137029047,Ortalis leucogastra,22678331,,114000,,,,,,1500,50000-500000,,,4.3,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
137030492,Ortalis cinereiceps,22678308,,574000,,,,,,1700,500000-5000000,,,4.7,Not a Migrant,,No,,2019,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
137032775,Ortalis wagleri,22678322,,146000,,,,,,1300,50000-500000,,,5.0,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
137034562,Ortalis poliocephala,22678325,,291000,,,,,,1800,50000-500000,,,4.4,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
137470206,Glaucis dohrnii,22687026,,102000,,,,,0,500,2500-9999,,,2.42,Not a Migrant,4-100,No,,2021,Yes,Unknown,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137687015,Penelope purpurascens,22678376,,7470000,,,,,0,2000,50000-499999,,,8.0,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
137726095,Dendrortyx leucophrys,22679586,,323000,,,,,300,2900,50000-499999,,,5.1,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137728002,Philortyx fasciatus,22679615,,177000,,,,,,1800,50000-499999,,,3.5,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137731845,Spatula discors,22680229,,16800000,,,Congregatory (and dispersive),,0,,7800000,,,3.6,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137749426,Colinus nigrogularis,22679623,,450000,,,,,,,50000-499999,,,1.9,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137750409,Colinus leucopogon,45093155,,291000,,,,,,3200,100000-499999,,,1.9,Not a Migrant,,No,,1994,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137752425,Aythya americana,22680367,,15000000,,,Congregatory (and dispersive),,,,1200000,,,6.1,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137757943,Steatornis caripensis,22689633,,5830000,,,,,,3400,20000-49999,,,5.86,Nomadic,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137758280,Nomonyx dominicus,22679789,,26000000,,,Congregatory (and dispersive),,0,1450,16000-200000,,,4.9,Not a Migrant,,No,,2011,No,No,No,Yes,No,No,No,,Yes,No,No,"Yes, over entire range",
137780557,Dactylortyx thoracicus,22679708,,1820000,,,,,1000,3000,50000-499999,,,3.7,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137898996,Odontophorus guttatus,22679703,,741000,,,,,100,3000,50000-499999,,,4.8,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137904353,Cyrtonyx montezumae,22728212,,1590000,,,,,1060,3000,U,,,2.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
137908133,Aythya collaris,22680370,,18200000,,,Congregatory (and dispersive),,,,2000000,,,4.48,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137932133,Lophodytes cucullatus,22680472,,10200000,,,Congregatory (and dispersive),,,1500,1100000,,,5.7,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
137936714,Dendragapus obscurus,22734690,,3390000,,,,,0,3600,200000,,,4.6,Altitudinal Migrant,,No,,2019,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
137943278,Aythya valisineria,22680364,,10500000,,,Congregatory (and dispersive),,0,,690000,,,6.0,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
138099395,Tympanuchus phasianellus,22679511,,10800000,,,,,,,760000,,,2.5,Not a Migrant,,No,,2019,No,No,Yes,No,No,Yes,No,,,No,No,"Yes, over entire range",
138619491,Colinus cristatus,45093141,,3510000,,,,,,3200,5000000-49999999,,,1.7,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
138621104,Ortalis vetula,22678305,,1550000,,,,,,1850,2000000,,,4.9,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
138692407,Callipepla squamata,22679594,,1800000,,,,,800,2100,5100000,,,2.2,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
138721794,Callipepla gambelii,22679609,,1340000,,,,,,1600,5800000,,,2.2,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
138739529,Callipepla californica,22679603,,2790000,,,,,,2800,5800000,,,2.1,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
138933366,Callipepla douglasii,22679597,,241000,,,,,,1550,500000-4999999,,,2.5,Not a Migrant,,No,,2020,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
138940651,Dendrocygna autumnalis,22679780,,26100000,,,Congregatory (and dispersive),,,1500,200000-2000000,,,4.6,Full Migrant,,No,,2011,No,No,No,Yes,No,No,No,,Yes,No,No,"Yes, over entire range",
138951737,Phoenicopterus ruber,22729706,,12800000,,,Congregatory (and dispersive),,,,150000-205000,,,12.65,Full Migrant,,No,,2019,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
138960091,Lagopus leucura,22679473,,4550000,,,,,2000,,2000000,,,4.4,Altitudinal Migrant,,No,,2003,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
138962202,Podilymbus podiceps,22696574,,78100000,,,Congregatory (and dispersive),,0,3100,500000,,,4.4,Full Migrant,,No,,2016,No,No,Yes,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
139199440,Tachybaptus dominicus,22696571,,27000000,,,Congregatory (and dispersive),,,2600,20000-500000,,,3.69,Not a Migrant,,No,,2016,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
139204160,Oreortyx pictus,22679591,,1130000,,,,,500,2800,260000,,,3.3,Altitudinal Migrant,,No,,2019,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
139211659,Dendragapus fuliginosus,22734695,,1440000,,,,,0,3600,2000000,,,3.7,Altitudinal Migrant,,No,,2019,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
