internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
103799620,Cinnyris usambaricus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,usambaricus,,,,,"(Grote, 1922)","<p><em>Cinnyris mediocris </em>and <em>C. usambaricus </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. mediocris </em>following Bowie et al. (2004), BirdLife Taxonomic Working Group.</p>  <p>&#160;</p>"
103771846,Arremon nigriceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Arremon,nigriceps,,,,,"Taczanowski, 1880","<p><em>Arremon abeillei </em>and<em> A. nigriceps</em> (del Hoyo and Collar 2016) were previously lumped as A<em>. abeillei </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22721102,Junco insularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Junco,insularis,,,,,"Ridgway, 1876",<p><em>Junco hyemalis </em>and<em> J. insularis</em> (del Hoyo and Collar 2016) were previously lumped as <em>J. hyemalis </em>following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994).</p>  <p>&#160;</p>
22721115,Passerculus rostratus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Passerculus,rostratus,,,,,"(Cassin, 1852)","<p><em>Passerculus sandwichensis</em>, <em>P. guttatus</em>, <em>P. sanctorum </em>and<em> P. rostratus</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. sandwichensis </em>following AERC TAC (2003); AOU (1998 &amp; supplements).</p>  <p>&#160;</p>"
103797518,Cinnyris gertrudis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,gertrudis,,,,,"(Wolters, 1965)","<p><em>Cinnyris manoensis </em>and <em>C. gertrudis </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. manoensis </em>following Bowie et al. (2004), BirdLife Taxonomic Working Group.</p>  <p>&#160;</p>"
103792631,Anthreptes griseigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Anthreptes,griseigularis,,,,,"(Tweeddale, 1878)","<p><em>Anthreptes malacensis </em>and <em>A. griseigularis </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. malacensis </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103792796,Anthreptes tephrolaemus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Anthreptes,tephrolaemus,,,,,"(Jardine &amp; Fraser, 1851)","<p><em>Anthreptes rectirostris </em>and <em>A. tephrolaemus </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. rectirostris </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103673988,Asthenes ayacuchensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,ayacuchensis,,,,,"(Vaurie, Weske &amp; Terborgh, 1972)","<em>Asthenes vilcabambae</em> and <em>A. ayacuchensis</em> (del Hoyo and   Collar 2016) were previously lumped as <em>A.   vilcabambae</em> following SACC (2005 &amp; updates),   Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
103778680,Arachnothera dilutior,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Arachnothera,dilutior,,,,,"Sharpe, 1876","<p><em>Arachnothera longirostra</em>, <em>A. dilutior</em> and <em>A. flammifera </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. longirostra </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103792501,Arachnothera modesta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Arachnothera,modesta,,,,,"(Eyton, 1839)","<p><em>Arachnothera affinis </em>and <em>A. modesta </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. affinis </em>following Sibley &amp; Monroe (1990, 1993).<em> A. everetti</em> was previously split following Sibley &amp; Monroe (1990, 1993) but is now lumped with<em> A. affinis</em> (del Hoyo and Collar 2016) </p>  <p>&#160;</p>"
103795278,Leptocoma juliae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Leptocoma,juliae,,,,,"(Tweeddale, 1877)","<p><em>Leptocoma sperata</em>, <em>L. brasiliana </em>and <em>L. juliae </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. sperata </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103795247,Leptocoma brasiliana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Leptocoma,brasiliana,,,,,"(Gmelin, 1788)","<p><em>Leptocoma sperata</em>, <em>L. brasiliana </em>and <em>L. juliae </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. sperata </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103800445,Cinnyris melanogastrus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,melanogastrus,,,,,"(Fischer &amp; Reichenow, 1884)","<p><em>Cinnyris pulchellus </em>and <em>C. melanogastrus </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. pulchella </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103801517,Cinnyris tsavoensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,tsavoensis,,,,,"(van Someren, 1922)","<p><em>Cinnyris bifasciatus </em>and <em>C. tsavoensis </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. bifasciata </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103804002,Cinnyris hellmayri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,hellmayri,,,,,"(Neumann, 1904)",
103804169,Cinnyris idenburgi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,idenburgi,,,,,"(Rand, 1940)","<p><em>Cinnyris jugularis </em>and <em>C. idenburgi </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. jugularis </em>following Christidis &amp; Boles (2008); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103804289,Cinnyris voeltzkowi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,voeltzkowi,,,,,"(Reichenow, 1905)","<p><em>Cinnyris notatus</em>, <em>C. moebii</em> and <em>C. voeltzkowi </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. notata </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103804263,Cinnyris moebii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,moebii,,,,,"(Reichenow, 1887)","<p><em>Cinnyris notatus</em>, <em>C. moebii</em> and <em>C. voeltzkowi </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. notata </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103804493,Aethopyga vigorsii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Aethopyga,vigorsii,,,,,"(Sykes, 1832)","<p><em>Aethopyga siparaja</em>, <em>A. magnifica</em> and <em>A. vigorsii </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. siparaja </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103804369,Aethopyga temminckii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Aethopyga,temminckii,,,,,"(Müller, 1843)","<p><em>Aethopyga mystacalis</em> and <em>A. temminckii </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. mystacalis </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103809131,Aethopyga guimarasensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Aethopyga,guimarasensis,,,,,"(Steere, 1890)","<p><em>Aethopyga flagrans</em> and <em>A. guimarasensis </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. flagrans </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103693410,Pachycephala fulvotincta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,fulvotincta,,,,,"Wallace, 1864","<p><em>Pachycephala pectoralis, P. par, P. mentalis, P. vitiensis, P. feminina, P. orioloides, P. fulvotincta </em>and<em> P. teysmanni </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. pectoralis </em>following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103810497,Aethopyga latouchii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Aethopyga,latouchii,,,,,"Slater, 1891","<p><em>Aethopyga christinae</em> and <em>A. latouchii </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. christinae </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103891950,Zosterops chrysolaemus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,chrysolaemus,,,,,"Salvadori, 1876","<p><em>Zosterops minor </em>and<em> Z. chrysolaemus </em>(del Hoyo and Collar 2016) were previously lumped as <em>Z. minor</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103892045,Zosterops crookshanki,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,crookshanki,,,,,"Mayr &amp; Rand, 1935","<p><em>Zosterops fuscicapilla </em>and<em> Z. crookshanki</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. fuscicapilla</em> following Sibley &amp; Monroe (1990, 1993).</p>"
22713779,Apalis argentea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,argentea,,,,,"Moreau, 1941",<p><em>Apalis rufogularis </em>and<em> A. argentea</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. rufogularis</em> following Dowsett &amp; Forbes-Watson (1993).</p>
103707852,Rhipidura sauli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,sauli,,,,,"Bourns &amp; Worcester, 1894","<em>Rhipidura cyaniceps, R. sauli </em>and <em>R. albiventris</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. cyaniceps</em> following Sibley &amp; Monroe (1990, 1993)."
103707879,Rhipidura albiventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,albiventris,,,,,"(Sharpe, 1877)","<em>Rhipidura cyaniceps, R. sauli</em> and <em>R. albiventris</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. cyaniceps</em> following Sibley &amp; Monroe (1990, 1993)."
103708706,Rhipidura samarensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,samarensis,,,,,"(Steere, 1890)","<em>Rhipidura superciliaris</em> and <em>R. samarensis</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. superciliaris</em> following Sibley &amp; Monroe (1990, 1993)."
103702615,Edolisoma rostratum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Edolisoma,rostratum,,,,,"(Hartert, 1898)","<p><em>Edolisoma tenuirostre, E. insperatum, E. nesiotis, E. monacha, E. rostratum, E. meyerii, E. obiense, E. grayi, E. remotum </em>and<em> E. salomonis </em>(del Hoyo and Collar 2016) were previously lumped as <em>Coracina tenuirostris</em> following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103776986,Prinia superciliaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Prinia,superciliaris,,,,,"Salvadori, 1874","<p><em>Prinia atrogularis, P.khasiana </em>and<em> P. superciliaris</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. atrogularis</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103709193,Rhipidura bouruensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,bouruensis,,,,,"Wallace, 1863","<em>Rhipidura rufiventris, R. tenkatei, R. hoedti, R. bouruensis,   R. obiensis, R. cinerea, R. assimilis, R. kordensis </em>and <em>R. isura</em> (del Hoyo and Collar 2016)   were previously lumped as <em>R. rufiventris</em> following Christidis &amp; Boles (2008) and Sibley &amp;   Monroe (1990, 1993)."
103777454,Prinia sonitans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Prinia,sonitans,,,,,"Swinhoe, 1860","<p><em>Prinia flaviventris </em>and<em> P. sonitans</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. flaviventris</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103769400,Ficedula elisae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,elisae,,,,,"(Weigold, 1922)","<p><em>Ficedula narcissina</em>, <em>F. elisae</em> and <em>F. owstoni </em>(del Hoyo and Collar 2016) were previously lumped as <em>F. narcissina </em>following AOU (1998 &amp; supplements); Christidis &amp; Boles (2008); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103709532,Rhipidura nigritorquis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,nigritorquis,,,,,"Vigors, 1831","<em>Rhipidura javanica</em> and <em>R. nigritorquis</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. javancia</em> following Sibley &amp; Monroe (1990, 1993)."
103776140,Dicaeum minullum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,minullum,,,,,"Swinhoe, 1870","<p><em>Dicaeum concolor</em> and <em>D. minullum </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. concolor </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>  <p>&#160;</p>"
103776352,Dicaeum schistaceiceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,schistaceiceps,,,,,"Gray, 1861","<p><em>Dicaeum erythrothorax</em> and <em>D. schistaceiceps </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. erythrothorax </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103776714,Dicaeum hanieli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,hanieli,,,,,"(Hellmayr, 1912)","<p><em>Dicaeum sanguinolentum</em>, <em>D. wilhelminae</em> and <em>D. hanieli </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. sanguinolentum </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103776669,Dicaeum wilhelminae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,wilhelminae,,,,,"(Büttikofer, 1892)","<p><em>Dicaeum sanguinolentum</em>, <em>D. wilhelminae</em> and <em>D. hanieli </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. sanguinolentum </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103776954,Dicaeum beccarii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,beccarii,,,,,"Robinson &amp; Kloss, 1916","<p><em>Dicaeum ignipectus</em>, <em>D. cambodianum</em>, <em>D. beccarii</em> and <em>D. luzoniense </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. ignipectus </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103777452,Dicaeum cambodianum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,cambodianum,,,,,"(Delacour &amp; Jabouille, 1928)","<p><em>Dicaeum ignipectus</em>, <em>D. cambodianum</em>, <em>D. beccarii</em> and <em>D. luzoniense </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. ignipectus </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103777506,Dicaeum luzoniense,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,luzoniense,,,,,"Ogilvie-Grant, 1894","<p><em>Dicaeum ignipectus</em>, <em>D. cambodianum</em>, <em>D. beccarii</em> and <em>D. luzoniense </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. ignipectus </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103778239,Dicaeum ignicolle,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,ignicolle,,,,,"Gray, 1858","<p><em>Dicaeum hirundinaceum</em>, <em>D. ignicolle</em> and <em>D. keiense </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. hirundinaceum </em>following Christidis &amp; Boles (2008); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103710745,Rhipidura rufilateralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,rufilateralis,,,,,"Sharpe, 1879","<em>Rhipidura verreauxi, R. spilodera, R. layardi</em> and <em>R. rufilateralis</em> (del Hoyo and Collar 2016) were previously lumped as <em>R. verreauxi</em> following Sibley &amp;   Monroe (1990, 1993)."
103815539,Riparia chinensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Riparia,chinensis,,,,,"(Gray, 1830)","<p><em>Riparia paludicola, R. cowani </em>and<em> R. chinensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>R. paludicola</em> following AERC TAC (2003), Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103710807,Rhipidura layardi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,layardi,,,,,"Salvadori, 1877","<em>Rhipidura verreauxi, R. spilodera, R. layardi</em> and <em>R. rufilateralis</em><em> </em>(del Hoyo and Collar 2016) were previously lumped as <em>R. verreauxi </em>following Sibley &amp;   Monroe (1990, 1993)."
22735714,Rhipidura albiscapa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,albiscapa,,,,,"Gould, 1840","<em>Rhipidura fuliginosa</em> and <em>R. albiscapa</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. fuliginosa</em> following Sibley &amp; Monroe (1990, 1993) and Turbott (1990)."
22734033,Acrocephalus orientalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,orientalis,,,,,"(Temminck &amp; Schlegel, 1847)","<p><em>Acrocephalus arundinaceus </em>and<em> A. orientalis</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. arundinaceus</em> following AERC TAC (2003), Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103820648,Anthus peruvianus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,peruvianus,,,,,"Nicholson, 1878","<p><em>Anthus lutescens </em>and<em> A. peruvianus</em> (del Hoyo and Collar 2016) were previously lumped as<em> A. lutescens </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
103767684,Emberiza goslingi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,goslingi,,,,,"Alexander, 1906","<p><em>Emberiza tahapisi</em> and<em> E. goslingi</em> (del Hoyo and Collar 2016) were previously lumped as E<em>. tahapisi </em>following Cramp et al. (1977-1994); Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>"
103711188,Myiagra castaneigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Myiagra,castaneigularis,,,,,"Layard, 1876","<em>Myiagra azureocapilla</em> and <em>M. castaneigularis</em> (del Hoyo and   Collar 2016) were previously lumped as <em>M.   azureocapilla</em> following Sibley &amp; Monroe (1990,   1993)."
103773992,Atlapetes meridae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Atlapetes,meridae,,,,,"Sclater &amp; Salvin, 1871","<p><em>Atlapetes albofrenatus </em>and<em> A. meridae</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. albofrenatus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
103774244,Atlapetes crassus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Atlapetes,crassus,,,,,"Bangs, 1908","<p><em>Atlapetes tricolor </em>and<em> A. crassus</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. tricolor </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
103826151,Rubigula flaviventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Rubigula,flaviventris,,,,,"(Tickell, 1833)","<p>A comprehensive phylogenetic analysis of bulbuls (Shakya and Sheldon 2017) recommends that the five species previously lumped as&#160;<em>Pycnonotus melanicterus&#160;</em>be moved into the genus&#160;<em>Rubigula </em>(Blyth, 1845), consequently&#160;<em>R. melanictera, R. gularis, R. flaviventris, R. dispar&#160;</em>and&#160;<em>R. montis&#160;</em>(Handbook of the Birds of the World and BirdLife International 2019) are accepted.</p><p><em>Pycnonotus melanicterus, P. gularis, P. flaviventris, P. dispar </em>and <em>P. montis </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. melanicterus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103774870,Atlapetes paynteri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Atlapetes,paynteri,,,,,"Fitzpatrick, 1980","<p><em>Atlapetes leucopterus </em>and<em> A. paynteri</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. leucopterus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
103826116,Rubigula gularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Rubigula,gularis,,,,,"(Gould, 1836)","<p>A comprehensive phylogenetic analysis of bulbuls (Shakya and Sheldon 2017) recommends that the five species previously lumped as&#160;<em>Pycnonotus melanicterus&#160;</em>be moved into the genus&#160;<em>Rubigula&#160;</em>(Blyth, 1845), consequently&#160;<em>R. melanictera, R. gularis, R. flaviventris, R. dispar&#160;</em>and&#160;<em>R. montis&#160;</em>(Handbook of the Birds of the World and BirdLife International 2019) are accepted.</p><p><em>Pycnonotus melanicterus, P. gularis, P. flaviventris, P. dispar </em>and <em>P. montis </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. melanicterus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103827210,Rubigula montis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Rubigula,montis,,,,,"Sharpe, 1879","<p>A comprehensive phylogenetic analysis of bulbuls (Shakya and Sheldon 2017) recommends that the five species previously lumped as&#160;<em>Pycnonotus melanicterus&#160;</em>be moved into the genus&#160;<em>Rubigula&#160;</em>(Blyth, 1845), consequently&#160;<em>R. melanictera, R. gularis, R. flaviventris, R. dispar&#160;</em>and&#160;<em>R. montis&#160;</em>(Handbook of the Birds of the World and BirdLife International 2019) are accepted.</p><p><em>Pycnonotus melanicterus, P. gularis, P. flaviventris, P. dispar </em>and <em>P. montis </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. melanicterus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103727711,Cyanolyca quindiuna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Cyanolyca,quindiuna,,,,,"(Sclater &amp; Salvin, 1876)","<p><em>Cyanolyca armillata </em>and<em> C. quindiuna</em> (del Hoyo and Collar 2016) were previously lumped as <em>C. armillata</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>  <p>&#160;</p>"
103834499,Pycnonotus leucops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Pycnonotus,leucops,,,,,"(Sharpe, 1888)","<p><em>Pycnonotus flavescens </em>and<em> P. leucops </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. flavescens</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103895765,Cyanoderma bicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Cyanoderma,bicolor,,,,,"(Blyth, 1865)","<p><em>Cyanoderma erythropterum </em>and<em> C. bicolor</em> (del Hoyo and Collar 2016) were previously lumped as <em>Stachyris erythroptera</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103766226,Calandrella dukhunensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Calandrella,dukhunensis,,,,,"(Sykes, 1832)","<p><em>Calandrella brachydactyla </em>and<em> C. dukhunensis</em> (del Hoyo and Collar 2016) were previously lumped into<em> C. brachydactyla</em> following AERC TAC (2003), Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p><p>Until recently considered conspecific with <em>C. brachydactyla</em>, but molecular evidence places it as sister to <em>C. acutirostris </em>(Alström <em>et al. </em>2013); this finding accepted here, and present species appears to differ in its longer wings (allow 1); deeper or shorter bill (allow 1); fulvous-washed breastband (1); heavier, darker streaking on upperparts (1); and melodious song distantly recalling <em>Lullula arborea</em> (Schäfer 1938) (allow 3). Monotypic.</p>"
104005790,Ptyonoprogne rufigula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Ptyonoprogne,rufigula,,,,,"Fischer &amp; Reichenow, 1884","<p><em>Ptyonoprogne fuligula </em>and<em> P. rufigula</em> (del Hoyo and Collar 2016) were previously lumped as <em>Hirundo fuligula</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103870738,Acridotheres leucocephalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,leucocephalus,,,,,"Giglioli &amp; Salvadori, 1870","<p><em>Acridotheres burmannicus </em>and<em> A. leucocpehalus </em>(del Hoyo and Collar 2016) were previously lumped as <em>Sturnus burmannicus</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103893527,Copsychus mindanensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Copsychus,mindanensis,,,,,"(Boddaert, 1783)","<p><em>Copsychus saularis </em>and<em> C. mindanensis </em>(del Hoyo and Collar 2016) were previously lumped as <em>C. saularis</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
