assessmentId,scientificName,internalTaxonId,doi
93917355,Grallaria quitensis,103660417,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103660417A93917355.en
93918659,Hylopezus nattereri,22703352,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703352A93918659.en
93919033,Myrmothera simplex,22703358,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703358A93919033.en
93919458,Grallaricula ferrugineipectus,103660906,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103660906A93919458.en
93920970,Conopophaga lineata,22734381,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22734381A93920970.en
93921159,Conopophaga aurita,103660322,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103660322A93921159.en
93921352,Conopophaga roberti,22703403,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703403A93921352.en
93921509,Conopophaga peruviana,22703406,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703406A93921509.en
93921845,Conopophaga castaneiceps,22703412,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703412A93921845.en
93923185,Rhinocrypta lanceolata,22703440,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703440A93923185.en
93923357,Teledromas fuscus,22703443,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703443A93923357.en
93923697,Melanopareia torquata,22703449,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703449A93923697.en
93923862,Melanopareia maximiliani,22703453,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703453A93923862.en
93924026,Melanopareia elegans,22703457,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703457A93924026.en
93925412,Myornis senilis,22703483,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703483A93925412.en
93925728,Scytalopus macropus,22703493,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703493A93925728.en
93925884,Scytalopus femoralis,22703496,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703496A93925884.en
93926298,Scytalopus vicinior,22703505,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703505A93926298.en
93926770,Scytalopus superciliaris,22703524,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703524A93926770.en
93928030,Cormobates placens,22703557,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703557A93928030.en
93928183,Cormobates leucophaea,22703560,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703560A93928183.en
93928370,Climacteris affinis,22703571,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703571A93928370.en
93928711,Climacteris picumnus,22703577,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703577A93928711.en
93930659,Ailuroedus crassirostris,22703624,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703624A93930659.en
93931188,Amblyornis macgregoriae,22703651,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703651A93931188.en
93931517,Amblyornis flavifrons,22703657,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703657A93931517.en
93931853,Sericulus aureus,103683932,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103683932A93931853.en
93932309,Sericulus chrysocephalus,22703676,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703676A93932309.en
93932670,Chlamydera guttata,22703682,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703682A93932670.en
93932824,Chlamydera maculata,22703688,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703688A93932824.en
93933176,Chlamydera lauterbachi,22703700,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703700A93933176.en
93933362,Chlamydera cerviniventris,22703703,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703703A93933362.en
93933567,Clytomyias insignis,22703709,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703709A93933567.en
93933729,Sipodotus wallacii,22703712,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703712A93933729.en
93934034,Malurus alboscapulatus,22703725,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703725A93934034.en
93934219,Malurus melanocephalus,22703728,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703728A93934219.en
93934383,Malurus leucopterus,22703732,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703732A93934383.en
93934554,Malurus cyaneus,22703736,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703736A93934554.en
93934738,Malurus splendens,22703740,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703740A93934738.en
93935095,Malurus amabilis,22703748,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703748A93935095.en
93935604,Malurus coronatus,22703760,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703760A93935604.en
93935933,Stipiturus ruficeps,22703768,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703768A93935933.en
93936110,Stipiturus malachurus,22703772,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703772A93936110.en
93936578,Amytornis barbatus,22703780,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703780A93936578.en
93937263,Amytornis goyderi,22703795,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703795A93937263.en
93938763,Myzomela pulchella,22703830,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703830A93938763.en
93939395,Myzomela dammermani,22703842,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703842A93939395.en
93939540,Myzomela erythrocephala,22703845,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703845A93939540.en
93940203,Myzomela sanguinolenta,22703858,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703858A93940203.en
93940600,Myzomela rubratra,22703865,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703865A93940600.en
93941305,Myzomela sclateri,22703874,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703874A93941305.en
93941475,Myzomela pammelaena,22703877,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703877A93941475.en
93941814,Myzomela eichhorni,22703884,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703884A93941814.en
93942534,Myzomela jugularis,22703898,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703898A93942534.en
93943032,Myzomela rosenbergii,103687293,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103687293A93943032.en
93943194,Cissomela pectoralis,22703913,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703913A93943194.en
93943401,Sugomel nigrum,22703919,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703919A93943401.en
93943600,Certhionyx variegatus,22703925,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703925A93943600.en
93944745,Lichmera argentauris,22703946,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703946A93944745.en
93945076,Lichmera indistincta,103684809,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103684809A93945076.en
93945640,Lichmera alboauricularis,22703963,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703963A93945640.en
93945815,Lichmera deningeri,22703966,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703966A93945815.en
93946328,Lichmera notabilis,22703976,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703976A93946328.en
93946558,Trichodere cockerelli,22703981,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703981A93946558.en
93947203,Microptilotis albonotatus,22703993,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22703993A93947203.en
93948111,Meliphaga notata,22704010,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704010A93948111.en
93948825,Microptilotis reticulatus,22704024,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704024A93948825.en
93949008,Guadalcanaria inexpectata,22704027,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704027A93949008.en
93949704,Bolemoreus frenatus,22704043,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704043A93949704.en
93950328,Gavicalis versicolor,22704055,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704055A93950328.en
93950664,Gavicalis virescens,22704061,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704061A93950664.en
93951036,Stomiopera unicolor,22704067,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704067A93951036.en
93951227,Nesoptilotis leucotis,22704070,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704070A93951227.en
93951406,Nesoptilotis flavicollis,22704073,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704073A93951406.en
93951572,Lichenostomus melanops,22704076,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704076A93951572.en
93951785,Lichenostomus cratitius,22704079,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704079A93951785.en
93951961,Ptilotula keartlandi,22704082,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704082A93951961.en
93952132,Ptilotula flavescens,22704085,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704085A93952132.en
93952493,Ptilotula plumula,22704091,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704091A93952493.en
93952661,Ptilotula ornata,22704094,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704094A93952661.en
93953356,Xanthotis macleayanus,22704110,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704110A93953356.en
93953867,Apalopteron familiare,22704125,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704125A93953867.en
93954156,Melithreptus lunatus,103685459,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103685459A93954156.en
93954393,Melithreptus affinis,22704132,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704132A93954393.en
93954575,Melithreptus albogularis,22704135,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704135A93954575.en
93955687,Pycnopygius stictocephalus,22704167,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704167A93955687.en
93956636,Philemon citreogularis,22731197,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22731197A93956636.en
93957454,Philemon buceroides,22733441,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22733441A93957454.en
93957853,Philemon albitorques,22704215,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704215A93957853.en
93958172,Philemon eichhorni,22704221,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704221A93958172.en
93958502,Philemon corniculatus,22704227,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704227A93958502.en
93961966,Melipotes fumigatus,103688019,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103688019A93961966.en
93962603,Gymnomyza viridis,103685849,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103685849A93962603.en
93962858,Gymnomyza samoensis,22704317,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704317A93962858.en
93963628,Moho braccatus,22704323,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704323A93963628.en
93963979,Moho bishopi,22704335,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704335A93963979.en
93964244,Moho nobilis,22704342,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704342A93964244.en
93964400,Chaetoptila angustipluma,22704348,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704348A93964400.en
93964548,Phylidonyris pyrrhopterus,22704353,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704353A93964548.en
93964734,Phylidonyris novaehollandiae,22704361,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704361A93964734.en
93964951,Phylidonyris niger,22704364,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704364A93964951.en
93965157,Purnella albifrons,22704372,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704372A93965157.en
93965646,Gliciphila melanops,22704388,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704388A93965646.en
93966061,Ramsayornis fasciatus,22704397,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704397A93966061.en
93966243,Plectorhyncha lanceolata,22704400,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704400A93966243.en
93966644,Conopophila rufogularis,22704406,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704406A93966644.en
93966819,Conopophila whitei,22704409,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704409A93966819.en
93967654,Acanthorhynchus tenuirostris,22704421,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704421A93967654.en
93967859,Acanthorhynchus superciliosus,22704424,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704424A93967859.en
93968048,Entomyzon cyanotis,103685011,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103685011A93968048.en
93968246,Manorina melanophrys,22704430,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704430A93968246.en
93968643,Manorina flavigula,22704436,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704436A93968643.en
93969319,Acanthagenys rufogularis,22704451,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704451A93969319.en
93969512,Anthochaera lunulata,22704454,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704454A93969512.en
93970065,Anthochaera paradoxa,22704469,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704469A93970065.en
93970653,Epthianura aurifrons,22704478,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704478A93970653.en
93970838,Epthianura crocea,22704481,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704481A93970838.en
93971051,Epthianura albifrons,22704484,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704484A93971051.en
93971454,Pardalotus punctatus,22704490,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704490A93971454.en
93971991,Pardalotus rubricatus,22704496,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704496A93971991.en
93973139,Dasyornis broadbenti,22704510,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704510A93973139.en
93973568,Origma solitaria,22704516,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704516A93973568.en
93974382,Neosericornis citreogularis,22704536,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704536A93974382.en
93974545,Sericornis frontalis,22704539,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704539A93974545.en
93974754,Sericornis humilis,22704542,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704542A93974754.en
93975091,Sericornis beccarii,104008462,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T104008462A93975091.en
93975444,Sericornis nouhuysi,104008381,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T104008381A93975444.en
93975609,Sericornis magnirostra,22704559,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704559A93975609.en
93975790,Aethomyias rufescens,22704570,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704570A93975790.en
93976763,Pyrrholaemus brunneus,22704593,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704593A93976763.en
93977103,Calamanthus fuliginosus,22704600,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704600A93977103.en
93977303,Hylacola pyrrhopygia,22704604,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704604A93977303.en
93977488,Hylacola cauta,22704614,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704614A93977488.en
93977666,Acanthiza murina,22704624,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704624A93977666.en
93977995,Acanthiza pusilla,22704630,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704630A93977995.en
93978201,Acanthiza ewingii,22704635,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704635A93978201.en
93978394,Acanthiza reguloides,22704638,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704638A93978394.en
93978572,Acanthiza inornata,22704641,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704641A93978572.en
93978754,Acanthiza iredalei,22704644,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704644A93978754.en
93979147,Acanthiza uropygialis,22704650,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704650A93979147.en
93979328,Acanthiza nana,22704653,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704653A93979328.en
93979528,Acanthiza lineata,22704656,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704656A93979528.en
93979730,Acanthiza robustirostris,22704659,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704659A93979730.en
93979895,Smicrornis brevirostris,22704662,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704662A93979895.en
93980255,Gerygone chloronota,22704669,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704669A93980255.en
93980457,Gerygone palpebrosa,22704680,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704680A93980457.en
93980634,Gerygone olivacea,22704683,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704683A93980634.en
93980969,Gerygone tenebrosa,22704702,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704702A93980969.en
93981353,Gerygone inornata,22704708,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704708A93981353.en
93981863,Gerygone levigaster,22704718,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704718A93981863.en
93982036,Gerygone fusca,22704721,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704721A93982036.en
93982219,Gerygone insularis,22704724,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704724A93982219.en
93982871,Gerygone igata,22704735,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704735A93982871.en
93983037,Gerygone albofrontata,22704739,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704739A93983037.en
93983778,Aphelocephala nigricincta,22704754,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704754A93983778.en
93984263,Monachella muelleriana,103735468,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103735468A93984263.en
93984438,Microeca fascinans,22704769,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704769A93984438.en
93985859,Petroica archboldi,22704799,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704799A93985859.en
93986496,Petroica goodenovii,22704816,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704816A93986496.en
93986961,Petroica rosea,22704822,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704822A93986961.en
93987153,Petroica rodinogaster,22704825,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704825A93987153.en
93987322,Petroica australis,103734942,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103734942A93987322.en
93988154,Tregellasia leucops,22704843,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704843A93988154.en
93988325,Tregellasia capito,22704846,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704846A93988325.en
93988481,Eopsaltria australis,22704849,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704849A93988481.en
93988693,Eopsaltria griseogularis,22704853,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704853A93988693.en
93989043,Quoyornis georgianus,22704860,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704860A93989043.en
93989385,Poecilodryas brachyura,22704869,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704869A93989385.en
93989935,Plesiodryas albonotata,22704883,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704883A93989935.en
93990100,Peneothello sigillata,22704886,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704886A93990100.en
93990576,Peneothello bimaculata,22704900,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704900A93990576.en
93990735,Pachycephalopsis hattamensis,22704917,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704917A93990735.en
93990892,Pachycephalopsis poliosoma,22704920,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704920A93990892.en
93991228,Drymodes brunneopygia,22704928,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704928A93991228.en
93991401,Irena puella,103775156,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103775156A93991401.en
93991677,Irena cyanogastra,22704936,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704936A93991677.en
93991970,Chloropsis flavipennis,22704944,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704944A93991970.en
93992920,Chloropsis hardwickii,103775266,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103775266A93992920.en
93993582,Garritornis isidorei,22704980,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704980A93993582.en
93993745,Pomatostomus temporalis,22704983,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704983A93993745.en
93993946,Pomatostomus superciliosus,22704986,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704986A93993946.en
93994133,Pomatostomus halli,22704989,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704989A93994133.en
93994300,Pomatostomus ruficeps,22704992,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704992A93994300.en
93994458,Lanius tigrinus,22704995,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22704995A93994458.en
93995010,Lanius isabellinus,103718693,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103718693A93995010.en
93995637,Lanius cristatus,22705011,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705011A93995637.en
93996066,Lanius collurioides,22705014,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705014A93996066.en
93997036,Lanius schach,22705029,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705029A93997036.en
93997492,Lanius tephronotus,22705032,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705032A93997492.en
93998234,Lanius sphenocercus,103718766,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103718766A93998234.en
93998489,Lanius excubitoroides,22705053,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705053A93998489.en
93998746,Lanius cabanisi,22705057,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705057A93998746.en
93998928,Lanius dorsalis,22705061,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705061A93998928.en
93999126,Lanius somalicus,22705066,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705066A93999126.en
93999317,Lanius mackinnoni,22705070,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705070A93999317.en
93999564,Lanius collaris,22730635,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22730635A93999564.en
94000483,Lanius corvinus,22705103,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705103A94000483.en
94000790,Lanius melanoleucus,22705107,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705107A94000790.en
94001014,Eurocephalus ruppelli,22705114,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705114A94001014.en
94001215,Eurocephalus anguitimens,22705119,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705119A94001215.en
94002446,Vireolanius leucotis,103693756,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103693756A94002446.en
94006234,Vireo nanus,22705219,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705219A94006234.en
94006392,Vireo latimeri,22705222,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705222A94006392.en
94008980,Vireo gracilirostris,22705251,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705251A94008980.en
94011211,Pachysylvia muscicapina,22705297,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705297A94011211.en
94013243,Psophodes olivaceus,22705327,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705327A94013243.en
94013438,Psophodes nigrogularis,22705330,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705330A94013438.en
94013671,Psophodes occidentalis,22705336,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705336A94013671.en
94014163,Cinclosoma castanotum,22705345,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705345A94014163.en
94014473,Cinclosoma cinnamomeum,103693226,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103693226A94014473.en
94014644,Cinclosoma ajax,22705363,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705363A94014644.en
94015122,Ptilorrhoa castanonota,22705372,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705372A94015122.en
94015555,Ifrita kowaldi,22705379,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705379A94015555.en
94015903,Struthidea cinerea,22705385,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705385A94015903.en
94016098,Daphoenositta chrysoptera,103691540,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103691540A94016098.en
94016287,Daphoenositta miranda,22705391,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705391A94016287.en
94016920,Mohoua novaeseelandiae,22705400,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705400A94016920.en
94017259,Oreoica gutturalis,22705408,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705408A94017259.en
94017602,Pachycare flavogriseum,22705414,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705414A94017602.en
94017773,Hylocitrea bonensis,103867190,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T103867190A94017773.en
94017933,Coracornis raveni,22705425,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705425A94017933.en
94018256,Pachycephala olivacea,22705431,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22705431A94018256.en
